Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,BankruptcyHistory,PaymentHistory,TotalAssets,TotalLiabilities,MonthlyIncome,NetWorth,MonthlyLoanPayment,RiskScorePercentage
31,40067,603,Employed,11983,36,Married,1,Own,0,22,153380,38204,3338.916667,115176,451.8713207,53.333333333333336
25,39333,543,Employed,9382,36,Single,3,Mortgage,0,37,38673,44811,3277.75,9415,351.5265978,53.333333333333336
32,47922,560,Employed,38736,36,Divorced,2,Mortgage,0,32,70010,64324,3993.5,5686,1586.982182,53.333333333333336
20,40256,540,Employed,34965,48,Married,1,Other,0,18,89445,21006,3354.666667,68439,1140.498461,66.66666666666666
48,47740,595,Employed,53150,96,Married,0,Mortgage,0,22,36448,20501,3978.333333,15947,1456.657903,53.333333333333336
44,52647,596,Employed,18588,72,Married,1,Own,0,28,46374,3576,4387.25,42798,509.0929749,46.666666666666664
46,56420,486,Employed,12015,48,Married,1,Mortgage,0,20,24913,17367,4701.666667,7546,441.5279138,46.666666666666664
28,30267,616,Unemployed,18876,60,Married,2,Mortgage,0,20,36296,64533,2522.25,5820,477.6106267,66.66666666666666
25,45350,570,Employed,14371,36,Married,3,Mortgage,0,22,370443,91989,3779.166667,278454,542.8683229,33.33333333333333
40,54309,606,Employed,20545,36,Single,1,Mortgage,0,23,33063,17665,4525.75,15398,775.9404555,46.666666666666664
40,37454,585,Employed,9348,12,Married,5,Other,0,25,29210,9074,3121.166667,20136,859.2097892,66.66666666666666
38,76373,635,Employed,26836,60,Married,3,Own,0,24,18738,39044,6364.416667,8747,725.281282,46.666666666666664
36,70319,552,Employed,12237,48,Single,1,Own,0,18,239804,41115,5859.916667,198689,413.5204832,46.666666666666664
60,85658,586,Employed,13103,24,Married,1,Mortgage,0,22,234002,38767,7138.166667,195235,664.0603853,50.0
45,39872,653,Employed,15904,60,Divorced,0,Other,0,25,35636,15933,3322.666667,19703,442.7755243,66.66666666666666
63,62128,525,Employed,15191,72,Married,0,Rent,0,21,81718,75436,5177.333333,6282,415.1061941,63.33333333333333
55,46541,535,Employed,36305,60,Married,0,Own,0,29,186026,17871,3878.416667,168155,1079.554196,56.666666666666664
60,62642,627,Employed,19144,60,Married,1,Mortgage,0,37,26699,14973,5220.166667,11726,549.4834091,50.0
27,105912,561,Employed,44866,36,Married,1,Own,0,25,46637,6618,8826.0,40019,1765.605233,40.0
47,22174,625,Employed,21179,48,Married,0,Rent,1,19,32902,25700,1847.833333,7202,659.8936168,80.0
34,43555,591,Employed,25311,96,Divorced,3,Rent,0,28,50455,3810,3629.583333,46645,664.7736265,66.66666666666666
20,23651,498,Self-Employed,17120,24,Married,0,Mortgage,0,22,24601,6620,1970.916667,17981,911.1433987,53.333333333333336
57,29793,484,Employed,22170,72,Married,1,Rent,0,28,59172,12946,2482.75,46226,615.1634674,70.0
36,17069,557,Self-Employed,52816,96,Divorced,0,Own,0,23,46894,11170,1422.416667,35724,1433.770022,60.0
27,79927,475,Employed,23842,60,Married,0,Rent,0,30,64154,8409,6660.583333,55745,806.2157792,60.0
35,24682,614,Self-Employed,31595,24,Married,3,Rent,0,30,492471,54742,2056.833333,437729,1669.696026,46.666666666666664
30,51505,402,Employed,19021,48,Married,0,Rent,0,19,13052,63761,4292.083333,5332,694.4015359,60.0
31,37896,559,Employed,14951,48,Married,3,Mortgage,0,24,9982,45168,3158.0,2664,465.1136888,53.333333333333336
37,28952,587,Employed,22029,96,Single,1,Mortgage,0,25,61846,18467,2412.666667,43379,528.2738322,53.333333333333336
60,71351,500,Employed,21524,96,Single,0,Mortgage,0,32,49513,48051,5945.916667,1462,643.0348132,50.0
32,21603,617,Employed,50401,48,Married,5,Mortgage,1,25,27320,33193,1800.25,9415,1662.69667,66.66666666666666
59,48492,522,Unemployed,20937,48,Single,0,Own,0,26,24088,1151,4041.0,22937,705.1317835,70.0
50,30092,519,Employed,13500,84,Single,2,Other,0,20,20266,13852,2507.666667,6414,400.4688767,70.0
44,65647,551,Employed,17771,72,Divorced,0,Mortgage,0,26,161555,7659,5470.583333,153896,474.6538424,46.666666666666664
48,97565,598,Unemployed,20507,24,Married,0,Mortgage,0,28,42131,17092,8130.416667,25039,1079.116873,60.0
40,62048,516,Employed,28299,24,Married,2,Rent,0,31,39353,11996,5170.666667,27357,1550.774168,60.0
55,233669,510,Employed,20687,24,Married,0,Rent,0,16,31935,16426,19472.41667,15509,1088.185655,56.666666666666664
46,56218,599,Employed,9771,60,Single,2,Rent,0,18,46064,11132,4684.833333,34932,263.7636055,60.0
20,50299,491,Employed,15463,24,Single,0,Own,0,28,38603,11744,4191.583333,26859,830.2038092,46.666666666666664
43,81306,605,Employed,12605,48,Single,1,Mortgage,0,29,33037,24571,6775.5,8466,375.2440932,46.666666666666664
49,23117,549,Employed,23083,48,Single,3,Own,0,24,28794,15230,1926.416667,13564,762.1564807,53.333333333333336
36,65217,524,Employed,18887,48,Married,4,Own,1,25,23716,25878,5434.75,10476,678.8807083,60.0
41,25909,555,Employed,23929,48,Single,2,Other,0,18,108209,18203,2159.083333,90006,779.7376145,66.66666666666666
32,19298,565,Employed,19566,24,Single,4,Mortgage,0,26,16278,52563,1608.166667,1830,1007.205648,53.333333333333336
23,51799,451,Employed,53288,84,Divorced,1,Other,0,15,26899,71264,4316.583333,2658,1655.235053,66.66666666666666
21,22349,523,Employed,19099,84,Married,2,Mortgage,0,24,25596,22972,1862.416667,2624,584.4069958,53.333333333333336
21,48496,559,Employed,16935,84,Single,1,Rent,0,28,200656,12659,4041.333333,187997,468.983696,66.66666666666666
48,170514,579,Employed,38884,120,Married,0,Own,0,28,124346,21661,14209.5,102685,1085.774899,40.0
18,15000,573,Employed,41594,36,Married,1,Rent,0,25,93040,43188,1250.0,49852,1606.319163,66.66666666666666
32,58683,617,Employed,10789,24,Married,3,Mortgage,0,28,19295,52875,4890.25,3713,538.7423254,46.666666666666664
30,43242,549,Employed,16012,12,Married,2,Own,0,26,67317,31533,3603.5,35784,1492.661669,53.333333333333336
36,44895,595,Employed,39746,48,Married,1,Mortgage,0,26,301817,47068,3741.25,254749,1255.340826,33.33333333333333
18,38921,546,Employed,28961,60,Divorced,2,Mortgage,0,20,48590,43248,3243.416667,5342,819.9083778,53.333333333333336
44,50976,642,Employed,12745,60,Divorced,3,Rent,0,33,203156,42228,4248.0,160928,346.4087558,60.0
24,57366,593,Self-Employed,34890,48,Divorced,0,Other,0,32,91754,48588,4780.5,43166,1088.463593,60.0
53,35913,621,Employed,12445,72,Single,2,Mortgage,0,26,91612,38080,2992.75,53532,314.5364604,56.666666666666664
32,67937,634,Employed,6913,60,Single,2,Rent,0,27,39997,24648,5661.416667,15349,178.380014,60.0
38,26472,498,Employed,21943,12,Widowed,0,Mortgage,0,16,9812,8532,2206.0,1280,2088.508874,53.333333333333336
40,150568,562,Employed,10940,36,Married,0,Rent,0,22,21349,45031,12547.33333,5741,416.0198104,53.333333333333336
42,50000,618,Employed,21933,84,Single,3,Own,0,18,607300,21857,4166.666667,585443,604.7385421,13.333333333333334
40,43131,515,Employed,12034,72,Married,2,Mortgage,0,22,20196,10297,3594.25,9899,345.303465,53.333333333333336
34,111862,486,Unemployed,13461,36,Divorced,3,Rent,0,18,111244,21969,9321.833333,89275,529.1657472,66.66666666666666
44,34670,616,Employed,18368,48,Single,0,Other,0,28,27450,14349,2889.166667,13101,530.267385,66.66666666666666
45,49468,589,Employed,12123,60,Divorced,3,Other,0,19,43471,3319,4122.333333,40152,335.8715431,66.66666666666666
30,20583,463,Employed,43490,36,Married,2,Mortgage,0,28,188899,67896,1715.25,121003,1841.367779,53.333333333333336
45,28063,518,Employed,24781,84,Married,4,Rent,0,19,55659,15960,2338.583333,39699,707.4096946,66.66666666666666
54,24350,650,Employed,15265,96,Married,3,Rent,0,25,16639,6751,2029.166667,9888,311.7288344,70.0
48,79029,586,Unemployed,24378,48,Married,4,Mortgage,0,25,67299,8381,6585.75,58918,780.3802541,60.0
51,50766,549,Employed,30320,72,Married,3,Rent,0,27,1138451,8473,4230.5,1129978,839.490257,30.0
42,53772,578,Employed,27473,108,Married,4,Rent,0,26,41954,35599,4481.0,6355,721.6646449,60.0
28,31302,569,Employed,28257,60,Single,0,Rent,0,19,118845,52457,2608.5,66388,828.0064047,66.66666666666666
30,66737,434,Employed,8559,60,Single,0,Rent,0,20,82801,45545,5561.416667,37256,252.4352851,60.0
43,43823,618,Employed,12838,48,Married,0,Mortgage,0,28,39027,18294,3651.916667,20733,363.2216019,53.333333333333336
51,28387,595,Employed,36758,48,Divorced,3,Mortgage,0,23,42918,28119,2365.583333,14799,1161.883082,56.666666666666664
73,92314,611,Unemployed,17125,48,Married,1,Mortgage,0,17,138803,35557,7692.833333,103246,513.6658447,63.33333333333333
51,53823,626,Self-Employed,10700,72,Married,2,Own,0,31,34937,7389,4485.25,27548,282.1734855,50.0
25,60603,497,Employed,10405,84,Divorced,2,Mortgage,0,19,45251,33598,5050.25,11653,288.9044744,46.666666666666664
30,53160,574,Employed,16249,60,Married,0,Other,0,20,36624,53053,4430.0,7570,449.7272839,60.0
67,198580,628,Employed,18518,12,Married,0,Mortgage,0,30,42128,11028,16548.33333,31100,1658.859052,43.333333333333336
37,34189,537,Employed,13331,60,Married,2,Own,0,29,50607,4311,2849.083333,46296,407.9053378,53.333333333333336
40,15787,504,Employed,15037,60,Single,3,Mortgage,0,20,1198472,116071,1315.583333,1082401,468.3272385,20.0
28,39158,605,Employed,32350,60,Married,2,Mortgage,0,22,72918,76631,3263.166667,2528,967.2576819,53.333333333333336
58,62552,642,Employed,7475,24,Divorced,0,Mortgage,0,28,20945,6500,5212.666667,14445,362.5942416,50.0
46,62315,612,Employed,54822,48,Single,0,Mortgage,0,27,174589,6487,5192.916667,168102,1822.539389,46.666666666666664
30,84079,521,Employed,10206,72,Divorced,4,Rent,0,18,54400,51730,7006.583333,2670,300.0998874,60.0
28,27539,549,Employed,39380,72,Single,0,Mortgage,0,15,24119,27912,2294.916667,9615,1178.526633,53.333333333333336
43,131636,488,Unemployed,27611,24,Divorced,0,Mortgage,0,27,55566,14453,10969.66667,41113,1460.219465,53.333333333333336
40,81621,575,Employed,41288,48,Married,1,Other,0,20,58781,25760,6801.75,33021,1335.64918,60.0
49,56616,570,Employed,11058,36,Single,0,Mortgage,0,21,102580,26515,4718.0,76065,414.4297281,46.666666666666664
46,38108,576,Employed,17305,60,Married,0,Mortgage,0,30,57518,24615,3175.666667,32903,493.301534,53.333333333333336
36,317379,611,Employed,29404,36,Married,2,Mortgage,0,26,40693,78536,15629.91667,5820,1131.98263,40.0
33,85134,563,Employed,18511,72,Married,0,Other,0,27,216667,198059,7094.5,18608,526.0288603,60.0
38,36568,585,Employed,13997,108,Married,1,Rent,0,29,106869,38522,3047.333333,68347,328.8918417,66.66666666666666
33,124601,595,Employed,48323,120,Single,1,Mortgage,1,17,57886,18906,10383.41667,38980,1466.910289,53.333333333333336
38,72428,638,Self-Employed,21522,48,Widowed,1,Rent,0,33,94124,7711,6035.666667,86413,661.1725107,60.0
40,121523,435,Employed,8804,36,Married,0,Mortgage,0,26,100231,39478,10126.91667,60753,378.8885293,40.0
29,26223,589,Employed,33669,36,Married,0,Mortgage,1,26,29572,8415,2185.25,21157,1245.502716,66.66666666666666
47,37738,556,Employed,22278,48,Married,2,Rent,0,29,91173,16229,3144.833333,74944,724.8064783,66.66666666666666
35,87365,430,Employed,42532,96,Single,1,Mortgage,0,26,36820,39351,7280.416667,8482,1347.511708,46.666666666666664
29,32873,574,Employed,20854,36,Single,0,Own,0,23,211022,255201,2739.416667,10117,805.7145827,53.333333333333336
35,44307,550,Employed,17799,24,Divorced,0,Other,0,29,41417,19803,3692.25,21614,935.6546606,66.66666666666666
42,15000,607,Employed,10293,72,Married,5,Own,0,26,39591,27496,1250.0,12095,253.8323307,53.333333333333336
40,49856,564,Employed,20426,36,Married,1,Other,0,24,90934,13140,4154.666667,77794,819.1551985,66.66666666666666
45,118848,552,Employed,25577,108,Single,3,Own,0,31,23047,34918,9904.0,5995,688.7728822,40.0
50,29870,612,Employed,27260,84,Single,5,Rent,0,36,125551,51400,2489.166667,74151,609.9023051,70.0
55,74601,566,Unemployed,10846,24,Married,5,Rent,0,27,90478,6651,6216.75,83827,550.9430537,76.66666666666667
43,38334,601,Self-Employed,33209,72,Married,1,Rent,0,28,28441,39820,3194.5,5560,894.058297,66.66666666666666
27,15487,591,Employed,46401,72,Single,2,Other,0,38,68570,28846,1290.583333,39724,1433.340377,66.66666666666666
36,37789,575,Employed,23263,48,Married,2,Mortgage,0,18,85804,12705,3149.083333,73099,723.7869649,53.333333333333336
27,24655,568,Unemployed,22767,48,Married,2,Other,0,23,75499,28115,2054.583333,47384,754.6463153,80.0
60,61595,560,Employed,19719,36,Single,2,Mortgage,0,18,32347,76035,5132.916667,2373,751.1170746,50.0
63,50114,614,Employed,3674,36,Single,0,Rent,0,22,73381,9410,4176.166667,63971,129.1437452,63.33333333333333
47,93814,580,Employed,51056,60,Widowed,0,Rent,0,23,201517,75961,7817.833333,125556,1633.813659,60.0
50,37325,643,Employed,17963,84,Single,2,Rent,0,21,25578,34998,3110.416667,4942,395.8135516,70.0
43,40013,573,Employed,10969,48,Married,3,Mortgage,0,21,94442,15674,3334.416667,78768,351.845691,53.333333333333336
44,67241,605,Unemployed,19480,60,Married,0,Own,0,21,268314,8805,5603.416667,259509,559.3757099,40.0
20,37041,426,Employed,13455,36,Single,0,Rent,0,22,32138,15171,3086.75,16967,585.3893263,66.66666666666666
39,36980,612,Employed,24412,84,Married,1,Rent,0,19,26556,18186,3081.666667,8370,639.4390637,66.66666666666666
29,56138,570,Employed,34116,60,Married,3,Mortgage,0,27,54224,54233,4678.166667,9870,1069.794033,46.666666666666664
43,65478,608,Employed,38342,60,Married,0,Other,0,21,14123,17845,5456.5,3601,1061.460026,60.0
39,74245,619,Employed,17815,60,Married,1,Rent,0,24,84834,6685,6187.083333,78149,488.013956,60.0
63,15351,556,Employed,31644,36,Married,2,Rent,1,30,201282,2890,1279.25,198392,1319.828283,83.33333333333334
50,68258,582,Employed,53689,72,Married,0,Other,0,20,24230,8482,5688.166667,15748,1400.239561,73.33333333333333
43,33601,563,Employed,15187,48,Married,2,Mortgage,0,19,36181,231271,2800.083333,6851,477.9809154,53.333333333333336
36,101255,602,Employed,13604,48,Married,3,Mortgage,0,25,117684,285893,8437.916667,1451,401.1636809,40.0
60,89718,541,Employed,21990,36,Married,2,Mortgage,0,28,89177,19481,7476.5,69696,861.2845449,50.0
39,75012,532,Self-Employed,46939,60,Married,2,Mortgage,0,24,76485,9897,6251.0,66588,1407.915525,46.666666666666664
43,44909,643,Employed,22128,108,Single,4,Mortgage,0,19,21546,10255,3742.416667,11291,496.7037088,53.333333333333336
40,23320,477,Employed,14346,60,Married,2,Own,0,20,65716,23206,1943.333333,42510,468.6542468,53.333333333333336
35,83728,500,Employed,31810,120,Married,3,Rent,0,23,14895,87079,6977.333333,10944,971.2078884,60.0
40,108907,628,Unemployed,14641,60,Married,0,Other,0,22,45980,87854,9075.583333,5023,403.3243284,66.66666666666666
18,15202,571,Employed,15855,72,Single,1,Own,0,18,7646,214053,1266.833333,4235,433.3941676,53.333333333333336
21,108259,609,Self-Employed,25184,36,Divorced,1,Own,1,23,33388,60826,9021.583333,4700,924.0349882,53.333333333333336
44,69816,463,Employed,19737,24,Married,2,Other,0,17,30077,49009,5818.0,5286,1064.202814,60.0
58,58782,610,Employed,37248,60,Married,2,Rent,0,27,31934,5051,4898.5,26883,1106.4934,63.33333333333333
44,25728,499,Employed,49158,24,Married,0,Own,0,22,45836,58452,2144.0,7027,2652.943641,53.333333333333336
31,51692,470,Employed,26137,60,Divorced,2,Mortgage,0,20,218043,33634,4307.666667,184409,807.6687259,46.666666666666664
22,31014,565,Employed,29979,48,Married,0,Other,0,23,177432,5501,2584.5,171931,958.2240615,66.66666666666666
49,39665,574,Employed,8889,36,Single,2,Own,0,32,39971,26921,3305.416667,13050,335.3792163,53.333333333333336
33,15000,568,Employed,52026,96,Single,2,Own,0,31,144691,33121,1250.0,111570,1264.142152,60.0
47,26979,416,Employed,12581,36,Single,2,Mortgage,0,19,6205,87980,2248.25,8109,488.0993321,53.333333333333336
44,24145,622,Employed,13895,60,Widowed,0,Own,0,22,160832,33094,2012.083333,127738,368.1239195,53.333333333333336
45,18625,656,Employed,7640,96,Divorced,4,Mortgage,0,22,34354,170386,1552.083333,10668,171.1328607,53.333333333333336
40,123768,598,Unemployed,28887,48,Married,5,Own,0,22,10758,18238,10314.0,5431,906.3256214,53.333333333333336
44,36303,613,Employed,22028,48,Divorced,2,Mortgage,0,24,27456,20703,3025.25,6753,669.6055273,53.333333333333336
38,21415,636,Employed,18861,72,Divorced,0,Rent,0,25,83061,10826,1784.583333,72235,437.625277,66.66666666666666
32,23798,476,Employed,43273,48,Widowed,1,Other,0,13,45806,49636,1983.166667,5334,1497.758566,66.66666666666666
28,27446,580,Unemployed,39277,60,Widowed,2,Rent,0,29,29014,18418,2287.166667,10596,1259.543297,80.0
18,31608,546,Employed,32093,48,Married,3,Own,0,40,10064,40686,2634.0,9095,1164.72622,53.333333333333336
37,101363,647,Employed,25784,36,Married,2,Other,0,21,26176,11773,8446.916667,14403,934.2081968,53.333333333333336
58,34848,529,Employed,32719,36,Married,3,Mortgage,0,22,45790,5063,2904.0,40727,1324.434643,56.666666666666664
48,54233,589,Employed,28983,84,Single,3,Own,0,30,36104,23189,4519.416667,12915,711.9383105,46.666666666666664
42,40392,548,Employed,59441,48,Widowed,0,Mortgage,0,19,222796,23543,3366.0,199253,2076.023914,53.333333333333336
31,75185,472,Employed,14645,48,Single,4,Mortgage,0,27,52670,34904,6265.416667,17766,531.8185731,46.666666666666664
51,116947,519,Self-Employed,11199,48,Married,0,Own,0,20,66392,329497,9745.583333,7214,373.8563176,43.333333333333336
38,36767,516,Employed,23140,48,Married,0,Own,0,23,15002,38127,3063.916667,3451,831.8722195,53.333333333333336
58,31069,583,Employed,30596,60,Single,3,Rent,0,15,12577,46174,2589.083333,5680,892.4026714,70.0
28,43495,541,Employed,20126,48,Single,5,Rent,0,29,16444,8099,3624.583333,8345,644.6226026,66.66666666666666
31,15000,586,Employed,19866,108,Married,1,Mortgage,0,20,32159,168629,1250.0,7927,442.244053,53.333333333333336
29,51734,605,Employed,19679,48,Married,0,Mortgage,0,33,36739,25285,4311.166667,11454,611.3148395,46.666666666666664
22,22099,474,Unemployed,29076,96,Divorced,0,Mortgage,0,26,106064,42855,1841.583333,63209,877.2602401,66.66666666666666
28,40198,500,Unemployed,18242,60,Married,1,Other,1,21,159943,29250,3349.833333,130693,558.182809,93.33333333333333
41,64045,515,Employed,22332,24,Single,2,Mortgage,0,29,409736,12699,5337.083333,397037,1199.727228,26.666666666666668
31,33676,501,Employed,41902,60,Married,2,Rent,0,33,165439,48735,2806.333333,116704,1313.789497,66.66666666666666
18,26990,551,Employed,27920,12,Married,1,Mortgage,0,16,146782,23586,2249.166667,123196,2619.977655,53.333333333333336
52,64751,551,Employed,31961,60,Married,0,Rent,0,24,114680,21361,5395.916667,93319,953.1765126,63.33333333333333
19,38909,561,Self-Employed,19635,72,Single,0,Rent,0,24,294535,19117,3242.416667,275418,594.770583,46.666666666666664
47,73394,513,Employed,24523,24,Married,0,Own,1,14,35544,12317,6116.166667,23227,1295.382319,60.0
40,85497,546,Employed,29610,72,Divorced,0,Own,0,24,162604,14241,7124.75,148363,836.4221755,46.666666666666664
65,68979,557,Employed,22466,60,Single,0,Mortgage,0,27,33787,13971,5748.25,19816,638.1396332,50.0
51,27494,493,Employed,30993,48,Divorced,0,Rent,0,16,58056,10847,2291.166667,47209,998.0873446,70.0
33,60303,555,Employed,30936,36,Married,2,Other,0,31,100674,63316,5025.25,37358,1198.417509,60.0
31,25004,586,Employed,27113,60,Single,3,Mortgage,0,23,16419,4678,2083.666667,11741,722.5119949,53.333333333333336
58,46615,564,Employed,28404,12,Married,0,Rent,0,16,307365,14087,3884.583333,293278,2623.512566,50.0
22,15000,583,Employed,29182,60,Married,3,Other,0,24,38009,28196,1250.0,9813,812.7452034,66.66666666666666
42,81749,525,Employed,20091,48,Married,3,Rent,0,23,20702,104731,6812.416667,6318,671.2224761,60.0
38,117225,595,Employed,27947,84,Single,2,Rent,0,20,59354,5385,9768.75,53969,753.0935209,53.333333333333336
35,47068,551,Employed,19848,12,Single,0,Mortgage,0,21,34776,12375,3922.333333,22401,1870.015793,53.333333333333336
